ds,brand,store_type,quantity,unit_price
01-07-2023,Ferrero,Airport,233,8.98
01-07-2023,Ferrero,Mall,198,9.35
01-07-2023,Ferrero,Online,197,8.47
01-07-2023,Ferrero,Retail,143,9.52
01-07-2023,Godiva,Airport,212,8.33
01-07-2023,Godiva,Mall,138,8.48
01-07-2023,Godiva,Online,156,8.88
01-07-2023,Godiva,Retail,92,9.48
01-07-2023,Hershey,Airport,194,9.24
01-07-2023,Hershey,Mall,119,9.02
01-07-2023,Hershey,Online,149,9.41
01-07-2023,Hershey,Retail,106,9.25
01-07-2023,Lindt,Airport,219,8.28
01-07-2023,Lindt,Mall,182,8.69
01-07-2023,Lindt,Online,185,9.09
01-07-2023,Lindt,Retail,94,8.38
01-07-2023,Mars,Airport,209,9.06
01-07-2023,Mars,Mall,170,9.05
01-07-2023,Mars,Online,227,8.78
01-07-2023,Mars,Retail,128,9.32
02-07-2023,Cadbury,Airport,225,9.02
02-07-2023,Cadbury,Mall,188,9.5
02-07-2023,Cadbury,Online,188,9.16
02-07-2023,Cadbury,Retail,164,8.6
02-07-2023,Ferrero,Airport,201,9.64
02-07-2023,Ferrero,Mall,183,8.02
02-07-2023,Ferrero,Online,236,8.96
02-07-2023,Ferrero,Retail,174,9.27
02-07-2023,Godiva,Airport,178,8.52
02-07-2023,Godiva,Mall,160,9.43
02-07-2023,Godiva,Online,161,9.06
02-07-2023,Godiva,Retail,121,8.51
02-07-2023,Hershey,Airport,139,9.24
02-07-2023,Hershey,Mall,112,8.3
02-07-2023,Hershey,Online,143,8.36
02-07-2023,Hershey,Retail,152,9.51
02-07-2023,Lindt,Airport,212,9.32
02-07-2023,Lindt,Mall,194,8.02
02-07-2023,Lindt,Online,170,9.16
02-07-2023,Lindt,Retail,156,9.39
02-07-2023,Mars,Airport,198,8.73
02-07-2023,Mars,Mall,186,9.2
02-07-2023,Mars,Online,186,9.67
02-07-2023,Mars,Retail,116,9.27
03-07-2023,Cadbury,Airport,228,9.07
03-07-2023,Cadbury,Mall,201,8.95
03-07-2023,Cadbury,Online,223,8.95
03-07-2023,Cadbury,Retail,184,8.7
03-07-2023,Ferrero,Airport,215,9.2
03-07-2023,Ferrero,Mall,257,9.58
03-07-2023,Ferrero,Online,206,9.26
03-07-2023,Ferrero,Retail,160,8.65
03-07-2023,Godiva,Airport,184,9.53
03-07-2023,Godiva,Mall,170,9.15
03-07-2023,Godiva,Online,127,7.99
03-07-2023,Godiva,Retail,108,8.31
03-07-2023,Hershey,Airport,188,9.08
03-07-2023,Hershey,Mall,143,9.44
03-07-2023,Hershey,Online,150,9.28
03-07-2023,Hershey,Retail,105,9.42
03-07-2023,Lindt,Airport,194,9.45
03-07-2023,Lindt,Mall,197,8.41
03-07-2023,Lindt,Online,184,9.7
03-07-2023,Lindt,Retail,120,9.44
03-07-2023,Mars,Airport,137,9.68
03-07-2023,Mars,Mall,150,9.52
03-07-2023,Mars,Online,168,9.25
03-07-2023,Mars,Retail,115,8.54
04-07-2023,Cadbury,Airport,208,8.73
04-07-2023,Cadbury,Mall,194,9.75
04-07-2023,Cadbury,Online,210,9.34
04-07-2023,Cadbury,Retail,111,7.59
04-07-2023,Ferrero,Airport,203,8.22
04-07-2023,Ferrero,Mall,193,8.89
04-07-2023,Ferrero,Online,184,8.4
04-07-2023,Ferrero,Retail,128,8.71
04-07-2023,Godiva,Airport,182,9.09
04-07-2023,Godiva,Mall,120,8.65
04-07-2023,Godiva,Online,111,8.49
04-07-2023,Godiva,Retail,83,9.81
04-07-2023,Hershey,Airport,178,8.3
04-07-2023,Hershey,Mall,99,8.98
04-07-2023,Hershey,Online,132,8.97
04-07-2023,Hershey,Retail,100,9.02
04-07-2023,Lindt,Airport,267,8.77
04-07-2023,Lindt,Mall,187,9.16
04-07-2023,Lindt,Online,153,9.56
04-07-2023,Lindt,Retail,131,9.35
04-07-2023,Mars,Airport,166,9.51
04-07-2023,Mars,Mall,164,8.87
04-07-2023,Mars,Online,209,9.17
04-07-2023,Mars,Retail,116,9.4
05-07-2023,Cadbury,Airport,240,9.71
05-07-2023,Cadbury,Mall,158,9.56
05-07-2023,Cadbury,Online,186,8.9
05-07-2023,Cadbury,Retail,158,9.16
05-07-2023,Ferrero,Airport,262,8.55
05-07-2023,Ferrero,Mall,163,9.05
05-07-2023,Ferrero,Online,225,9.71
05-07-2023,Ferrero,Retail,163,9.1
05-07-2023,Godiva,Airport,192,8.82
05-07-2023,Godiva,Mall,168,8.36
05-07-2023,Godiva,Online,147,8.73
05-07-2023,Godiva,Retail,101,9.17
05-07-2023,Hershey,Airport,152,9.09
05-07-2023,Hershey,Mall,170,9.37
05-07-2023,Hershey,Online,173,9.23
05-07-2023,Hershey,Retail,92,9.75
05-07-2023,Lindt,Airport,229,9.46
05-07-2023,Lindt,Mall,157,8.73
05-07-2023,Lindt,Online,167,8.62
05-07-2023,Lindt,Retail,120,9.12
05-07-2023,Mars,Airport,184,9.08
05-07-2023,Mars,Mall,166,8.87
05-07-2023,Mars,Online,237,8.8
05-07-2023,Mars,Retail,148,9.44
06-07-2023,Cadbury,Airport,245,8.97
06-07-2023,Cadbury,Mall,206,8.9
06-07-2023,Cadbury,Online,219,9.47
06-07-2023,Cadbury,Retail,146,8.76
06-07-2023,Ferrero,Airport,247,8.39
06-07-2023,Ferrero,Mall,174,8.99
06-07-2023,Ferrero,Online,192,8.95
06-07-2023,Ferrero,Retail,135,9.47
06-07-2023,Godiva,Airport,200,9.05
06-07-2023,Godiva,Mall,151,9.41
06-07-2023,Godiva,Online,149,8.28
06-07-2023,Godiva,Retail,117,8.86
06-07-2023,Hershey,Airport,171,8.92
06-07-2023,Hershey,Mall,97,10.54
06-07-2023,Hershey,Online,140,9.08
06-07-2023,Hershey,Retail,99,8.99
06-07-2023,Lindt,Airport,184,8.7
06-07-2023,Lindt,Mall,186,8.89
06-07-2023,Lindt,Online,192,8.63
06-07-2023,Lindt,Retail,151,8.36
06-07-2023,Mars,Airport,242,8.58
06-07-2023,Mars,Mall,191,8.49
06-07-2023,Mars,Online,267,9.12
06-07-2023,Mars,Retail,76,9.21
07-07-2023,Cadbury,Airport,222,8.42
07-07-2023,Cadbury,Mall,243,8.47
07-07-2023,Cadbury,Online,185,9.13
07-07-2023,Cadbury,Retail,100,8.26
07-07-2023,Ferrero,Airport,230,8.85
07-07-2023,Ferrero,Mall,208,8.59
07-07-2023,Ferrero,Online,166,9.53
07-07-2023,Ferrero,Retail,123,9.31
07-07-2023,Godiva,Airport,213,8.77
07-07-2023,Godiva,Mall,165,8.57
07-07-2023,Godiva,Online,167,8.57
07-07-2023,Godiva,Retail,111,9.52
07-07-2023,Hershey,Airport,161,8.01
07-07-2023,Hershey,Mall,146,9.16
07-07-2023,Hershey,Online,119,8.59
07-07-2023,Hershey,Retail,120,8.98
07-07-2023,Lindt,Airport,204,9.34
07-07-2023,Lindt,Mall,219,9.03
07-07-2023,Lindt,Online,201,9.06
07-07-2023,Lindt,Retail,124,9.13
07-07-2023,Mars,Airport,224,9.54
07-07-2023,Mars,Mall,155,9.29
07-07-2023,Mars,Online,174,9.13
07-07-2023,Mars,Retail,129,8.36
08-07-2023,Cadbury,Airport,199,8.29
08-07-2023,Cadbury,Mall,177,9.3
08-07-2023,Cadbury,Online,207,9.04
08-07-2023,Cadbury,Retail,122,9.31
08-07-2023,Ferrero,Airport,251,8.7
08-07-2023,Ferrero,Mall,157,9.14
08-07-2023,Ferrero,Online,176,9.11
08-07-2023,Ferrero,Retail,168,9.36
08-07-2023,Godiva,Airport,138,8.46
08-07-2023,Godiva,Mall,178,8.65
08-07-2023,Godiva,Online,140,8.87
08-07-2023,Godiva,Retail,164,8.74
08-07-2023,Hershey,Airport,186,9.3
08-07-2023,Hershey,Mall,149,8.12
08-07-2023,Hershey,Online,177,9.33
08-07-2023,Hershey,Retail,98,9.16
08-07-2023,Lindt,Airport,213,8.98
08-07-2023,Lindt,Mall,170,9.21
08-07-2023,Lindt,Online,157,8.82
08-07-2023,Lindt,Retail,106,8.49
08-07-2023,Mars,Airport,187,8.86
08-07-2023,Mars,Mall,214,8.96
08-07-2023,Mars,Online,144,8.48
08-07-2023,Mars,Retail,118,9.04
09-07-2023,Cadbury,Airport,189,9.11
09-07-2023,Cadbury,Mall,221,9.41
09-07-2023,Cadbury,Online,149,9.11
09-07-2023,Cadbury,Retail,139,8.77
09-07-2023,Ferrero,Airport,253,8.88
09-07-2023,Ferrero,Mall,199,9.01
09-07-2023,Ferrero,Online,172,9.16
09-07-2023,Ferrero,Retail,153,9.55
09-07-2023,Godiva,Airport,169,9.22
09-07-2023,Godiva,Mall,172,8.82
09-07-2023,Godiva,Online,144,9.88
09-07-2023,Godiva,Retail,76,9.33
09-07-2023,Hershey,Airport,170,9.29
09-07-2023,Hershey,Mall,186,8.76
09-07-2023,Hershey,Online,134,9.48
09-07-2023,Hershey,Retail,94,9.68
09-07-2023,Lindt,Airport,231,8.81
09-07-2023,Lindt,Mall,180,9.04
09-07-2023,Lindt,Online,183,9.7
09-07-2023,Lindt,Retail,130,9.07
09-07-2023,Mars,Airport,180,9.09
09-07-2023,Mars,Mall,149,9.1
09-07-2023,Mars,Online,213,9
09-07-2023,Mars,Retail,123,8.96
10-07-2023,Cadbury,Airport,237,8.73
10-07-2023,Cadbury,Mall,166,9.61
10-07-2023,Cadbury,Online,219,9.14
10-07-2023,Cadbury,Retail,172,10.05
10-07-2023,Ferrero,Airport,227,9.21
10-07-2023,Ferrero,Mall,271,9.19
10-07-2023,Ferrero,Online,235,8.72
10-07-2023,Ferrero,Retail,122,8.92
10-07-2023,Godiva,Airport,185,8.69
10-07-2023,Godiva,Mall,142,9.23
10-07-2023,Godiva,Online,134,9.27
10-07-2023,Godiva,Retail,111,8.54
10-07-2023,Hershey,Airport,147,8.86
10-07-2023,Hershey,Mall,174,9.73
10-07-2023,Hershey,Online,155,9.45
10-07-2023,Hershey,Retail,120,8.93
10-07-2023,Lindt,Airport,193,8.18
10-07-2023,Lindt,Mall,204,9.45
10-07-2023,Lindt,Online,148,8.61
10-07-2023,Lindt,Retail,122,8.98
10-07-2023,Mars,Airport,229,9.24
10-07-2023,Mars,Mall,148,9.66
10-07-2023,Mars,Online,174,8.91
10-07-2023,Mars,Retail,143,8.54
11-07-2023,Cadbury,Airport,241,8.28
11-07-2023,Cadbury,Mall,189,9.2
11-07-2023,Cadbury,Online,205,8.57
11-07-2023,Cadbury,Retail,138,9.36
11-07-2023,Ferrero,Airport,208,9.7
11-07-2023,Ferrero,Mall,218,8.84
11-07-2023,Ferrero,Online,173,9.59
11-07-2023,Ferrero,Retail,127,8.33
11-07-2023,Godiva,Airport,201,9.19
11-07-2023,Godiva,Mall,172,8.94
11-07-2023,Godiva,Online,153,8.62
11-07-2023,Godiva,Retail,116,9.09
11-07-2023,Hershey,Airport,165,9.06
11-07-2023,Hershey,Mall,115,10.17
11-07-2023,Hershey,Online,126,8.61
11-07-2023,Hershey,Retail,102,8.64
11-07-2023,Lindt,Airport,235,8.56
11-07-2023,Lindt,Mall,174,8.6
11-07-2023,Lindt,Online,236,9.43
11-07-2023,Lindt,Retail,136,8.3
11-07-2023,Mars,Airport,246,9.5
11-07-2023,Mars,Mall,165,9.01
11-07-2023,Mars,Online,155,9.11
11-07-2023,Mars,Retail,101,8.76
12-07-2023,Cadbury,Airport,289,9.3
12-07-2023,Cadbury,Mall,151,9.03
12-07-2023,Cadbury,Online,187,8.4
12-07-2023,Cadbury,Retail,155,9.1
12-07-2023,Ferrero,Airport,231,9.23
12-07-2023,Ferrero,Mall,176,8.46
12-07-2023,Ferrero,Online,139,8.95
12-07-2023,Ferrero,Retail,115,7.88
12-07-2023,Godiva,Airport,157,8.96
12-07-2023,Godiva,Mall,173,8.85
12-07-2023,Godiva,Online,168,8.98
12-07-2023,Godiva,Retail,107,9.6
12-07-2023,Hershey,Airport,164,9.3
12-07-2023,Hershey,Mall,115,8.87
12-07-2023,Hershey,Online,135,8.26
12-07-2023,Hershey,Retail,90,8.32
12-07-2023,Lindt,Airport,197,8.92
12-07-2023,Lindt,Mall,227,8.84
12-07-2023,Lindt,Online,176,9.08
12-07-2023,Lindt,Retail,158,9.25
12-07-2023,Mars,Airport,178,9.24
12-07-2023,Mars,Mall,200,8.89
12-07-2023,Mars,Online,179,8.87
12-07-2023,Mars,Retail,129,8.91
13-07-2023,Cadbury,Airport,238,9.13
13-07-2023,Cadbury,Mall,196,9.32
13-07-2023,Cadbury,Online,196,9.2
13-07-2023,Cadbury,Retail,148,8.57
13-07-2023,Ferrero,Airport,238,8.64
13-07-2023,Ferrero,Mall,188,8.27
13-07-2023,Ferrero,Online,219,9.25
13-07-2023,Ferrero,Retail,191,9.65
13-07-2023,Godiva,Airport,192,9.05
13-07-2023,Godiva,Mall,141,8.93
13-07-2023,Godiva,Online,154,9.21
13-07-2023,Godiva,Retail,94,8.34
13-07-2023,Hershey,Airport,200,9.18
13-07-2023,Hershey,Mall,100,8.2
13-07-2023,Hershey,Online,155,9.29
13-07-2023,Hershey,Retail,92,8.02
13-07-2023,Lindt,Airport,221,9.35
13-07-2023,Lindt,Mall,196,8.52
13-07-2023,Lindt,Online,168,9.5
13-07-2023,Lindt,Retail,133,8.96
13-07-2023,Mars,Airport,202,8.84
13-07-2023,Mars,Mall,177,8.51
13-07-2023,Mars,Online,170,9.38
13-07-2023,Mars,Retail,108,8.44
14-07-2023,Cadbury,Airport,302,8.96
14-07-2023,Cadbury,Mall,264,8.78
14-07-2023,Cadbury,Online,227,8.87
14-07-2023,Cadbury,Retail,140,9.2
14-07-2023,Ferrero,Airport,234,8.15
14-07-2023,Ferrero,Mall,182,8.64
14-07-2023,Ferrero,Online,197,8.8
14-07-2023,Ferrero,Retail,147,8.47
14-07-2023,Godiva,Airport,182,9.24
14-07-2023,Godiva,Mall,136,9.85
14-07-2023,Godiva,Online,144,8.71
14-07-2023,Godiva,Retail,92,9.23
14-07-2023,Hershey,Airport,179,9.75
14-07-2023,Hershey,Mall,120,8.43
14-07-2023,Hershey,Online,131,9.46
14-07-2023,Hershey,Retail,118,8.94
14-07-2023,Lindt,Airport,228,9.56
14-07-2023,Lindt,Mall,137,8.08
14-07-2023,Lindt,Online,206,9.45
14-07-2023,Lindt,Retail,131,9.42
14-07-2023,Mars,Airport,253,9.29
14-07-2023,Mars,Mall,152,10.2
14-07-2023,Mars,Online,166,9.26
14-07-2023,Mars,Retail,142,9.47
15-07-2023,Cadbury,Airport,259,9.51
15-07-2023,Cadbury,Mall,224,9.06
15-07-2023,Cadbury,Online,206,8.86
15-07-2023,Cadbury,Retail,135,8.89
15-07-2023,Ferrero,Airport,196,9.54
15-07-2023,Ferrero,Mall,173,9.18
15-07-2023,Ferrero,Online,198,9.14
15-07-2023,Ferrero,Retail,127,9.5
15-07-2023,Godiva,Airport,189,8.47
15-07-2023,Godiva,Mall,190,8.9
15-07-2023,Godiva,Online,158,8.28
15-07-2023,Godiva,Retail,123,9.29
15-07-2023,Hershey,Airport,190,7.88
15-07-2023,Hershey,Mall,123,7.9
15-07-2023,Hershey,Online,151,9.08
15-07-2023,Hershey,Retail,120,9.64
15-07-2023,Lindt,Airport,216,8.68
15-07-2023,Lindt,Mall,133,8.83
15-07-2023,Lindt,Online,154,8.86
15-07-2023,Lindt,Retail,168,9.14
15-07-2023,Mars,Airport,146,8.5
15-07-2023,Mars,Mall,173,8.92
15-07-2023,Mars,Online,205,9.45
15-07-2023,Mars,Retail,123,8.6
16-07-2023,Cadbury,Airport,220,8.04
16-07-2023,Cadbury,Mall,190,9.22
16-07-2023,Cadbury,Online,168,9.04
16-07-2023,Cadbury,Retail,184,9.16
16-07-2023,Ferrero,Airport,228,8.13
16-07-2023,Ferrero,Mall,162,8.41
16-07-2023,Ferrero,Online,144,8.67
16-07-2023,Ferrero,Retail,128,9.32
16-07-2023,Godiva,Airport,196,9.5
16-07-2023,Godiva,Mall,175,8.65
16-07-2023,Godiva,Online,124,8.98
16-07-2023,Godiva,Retail,89,8.94
16-07-2023,Hershey,Airport,156,8.96
16-07-2023,Hershey,Mall,191,9.38
16-07-2023,Hershey,Online,165,9.52
16-07-2023,Hershey,Retail,102,8.02
16-07-2023,Lindt,Airport,207,8.68
16-07-2023,Lindt,Mall,207,9.47
16-07-2023,Lindt,Online,201,9.24
16-07-2023,Lindt,Retail,164,8.52
16-07-2023,Mars,Airport,222,9.11
16-07-2023,Mars,Mall,239,8.91
16-07-2023,Mars,Online,165,9.64
16-07-2023,Mars,Retail,165,8.56
17-07-2023,Cadbury,Airport,260,9.41
17-07-2023,Cadbury,Mall,160,8.87
17-07-2023,Cadbury,Online,212,8.17
17-07-2023,Cadbury,Retail,158,9.22
17-07-2023,Ferrero,Airport,238,9.92
17-07-2023,Ferrero,Mall,216,8.66
17-07-2023,Ferrero,Online,198,8.86
17-07-2023,Ferrero,Retail,108,9.01
17-07-2023,Godiva,Airport,205,8.91
17-07-2023,Godiva,Mall,182,9.58
17-07-2023,Godiva,Online,184,8.5
17-07-2023,Godiva,Retail,79,8.82
17-07-2023,Hershey,Airport,175,9.5
17-07-2023,Hershey,Mall,88,8.91
17-07-2023,Hershey,Online,98,8.56
17-07-2023,Hershey,Retail,89,8.39
17-07-2023,Lindt,Airport,190,9.07
17-07-2023,Lindt,Mall,205,9.28
17-07-2023,Lindt,Online,199,8.72
17-07-2023,Lindt,Retail,113,9.63
17-07-2023,Mars,Airport,196,9.21
17-07-2023,Mars,Mall,165,8.78
17-07-2023,Mars,Online,152,8.85
17-07-2023,Mars,Retail,132,8.64
18-07-2023,Cadbury,Airport,210,9.94
18-07-2023,Cadbury,Mall,164,9.72
18-07-2023,Cadbury,Online,164,9.3
18-07-2023,Cadbury,Retail,135,9.23
18-07-2023,Ferrero,Airport,207,8.51
18-07-2023,Ferrero,Mall,219,8.67
18-07-2023,Ferrero,Online,136,9.06
18-07-2023,Ferrero,Retail,147,9.65
18-07-2023,Godiva,Airport,196,9.46
18-07-2023,Godiva,Mall,137,9.51
18-07-2023,Godiva,Online,182,9.14
18-07-2023,Godiva,Retail,96,9.03
18-07-2023,Hershey,Airport,177,9.01
18-07-2023,Hershey,Mall,97,9.16
18-07-2023,Hershey,Online,137,9.89
18-07-2023,Hershey,Retail,93,7.84
18-07-2023,Lindt,Airport,183,9.38
18-07-2023,Lindt,Mall,192,8.86
18-07-2023,Lindt,Online,162,9.59
18-07-2023,Lindt,Retail,89,9.16
18-07-2023,Mars,Airport,253,9.31
18-07-2023,Mars,Mall,171,9
18-07-2023,Mars,Online,169,8.79
18-07-2023,Mars,Retail,119,9.08
19-07-2023,Cadbury,Airport,195,8.99
19-07-2023,Cadbury,Mall,221,8.97
19-07-2023,Cadbury,Online,176,8.91
19-07-2023,Cadbury,Retail,139,9.6
19-07-2023,Ferrero,Airport,210,8.85
19-07-2023,Ferrero,Mall,184,9.44
19-07-2023,Ferrero,Online,161,7.76
19-07-2023,Ferrero,Retail,136,9.49
19-07-2023,Godiva,Airport,217,9.13
19-07-2023,Godiva,Mall,170,8.92
19-07-2023,Godiva,Online,109,9.24
19-07-2023,Godiva,Retail,106,8.49
19-07-2023,Hershey,Airport,159,8.85
19-07-2023,Hershey,Mall,157,8.65
19-07-2023,Hershey,Online,138,9.05
19-07-2023,Hershey,Retail,154,9.98
19-07-2023,Lindt,Airport,199,8.59
19-07-2023,Lindt,Mall,160,8.88
19-07-2023,Lindt,Online,166,9.5
19-07-2023,Lindt,Retail,162,8.94
19-07-2023,Mars,Airport,185,8.75
19-07-2023,Mars,Mall,185,9.37
19-07-2023,Mars,Online,158,9.34
19-07-2023,Mars,Retail,135,8.65
20-07-2023,Cadbury,Airport,182,8.65
20-07-2023,Cadbury,Mall,249,9.61
20-07-2023,Cadbury,Online,215,9.46
20-07-2023,Cadbury,Retail,140,9.81
20-07-2023,Ferrero,Airport,247,9.69
20-07-2023,Ferrero,Mall,217,9.24
20-07-2023,Ferrero,Online,204,8.68
20-07-2023,Ferrero,Retail,133,8.53
20-07-2023,Godiva,Airport,193,9.45
20-07-2023,Godiva,Mall,139,9.05
20-07-2023,Godiva,Online,122,9.54
20-07-2023,Godiva,Retail,173,8.28
20-07-2023,Hershey,Airport,185,8.61
20-07-2023,Hershey,Mall,177,9.52
20-07-2023,Hershey,Online,151,9.53
20-07-2023,Hershey,Retail,164,9.42
20-07-2023,Lindt,Airport,221,9.42
20-07-2023,Lindt,Mall,124,8.94
20-07-2023,Lindt,Online,216,9.79
20-07-2023,Lindt,Retail,181,8.87
20-07-2023,Mars,Airport,194,8.86
20-07-2023,Mars,Mall,199,8.33
20-07-2023,Mars,Online,173,8.33
20-07-2023,Mars,Retail,158,9.24
21-07-2023,Cadbury,Airport,192,8.89
21-07-2023,Cadbury,Mall,218,9.13
21-07-2023,Cadbury,Online,189,9.5
21-07-2023,Cadbury,Retail,146,8.34
21-07-2023,Ferrero,Airport,248,8.51
21-07-2023,Ferrero,Mall,211,8.9
21-07-2023,Ferrero,Online,212,8.76
21-07-2023,Ferrero,Retail,159,8.65
21-07-2023,Godiva,Airport,183,9.1
21-07-2023,Godiva,Mall,121,9.01
21-07-2023,Godiva,Online,168,9.36
21-07-2023,Godiva,Retail,114,9.33
21-07-2023,Hershey,Airport,211,8.81
21-07-2023,Hershey,Mall,178,9.28
21-07-2023,Hershey,Online,151,9.79
21-07-2023,Hershey,Retail,98,8.88
21-07-2023,Lindt,Airport,172,10.19
21-07-2023,Lindt,Mall,179,9.24
21-07-2023,Lindt,Online,173,8.92
21-07-2023,Lindt,Retail,164,8.85
21-07-2023,Mars,Airport,168,8.77
21-07-2023,Mars,Mall,198,8.98
21-07-2023,Mars,Online,179,9.05
21-07-2023,Mars,Retail,160,9.49
22-07-2023,Cadbury,Airport,202,8.9
22-07-2023,Cadbury,Mall,201,9.13
22-07-2023,Cadbury,Online,202,9.17
22-07-2023,Cadbury,Retail,122,9.23
22-07-2023,Ferrero,Airport,237,9.1
22-07-2023,Ferrero,Mall,149,9.06
22-07-2023,Ferrero,Online,209,8.78
22-07-2023,Ferrero,Retail,173,8.96
22-07-2023,Godiva,Airport,206,8.84
22-07-2023,Godiva,Mall,171,9.5
22-07-2023,Godiva,Online,147,8.99
22-07-2023,Godiva,Retail,106,9.34
22-07-2023,Hershey,Airport,147,8.26
22-07-2023,Hershey,Mall,139,8.46
22-07-2023,Hershey,Online,218,9.35
22-07-2023,Hershey,Retail,125,8.58
22-07-2023,Lindt,Airport,206,9.26
22-07-2023,Lindt,Mall,166,9.25
22-07-2023,Lindt,Online,159,8.6
22-07-2023,Lindt,Retail,156,8.81
22-07-2023,Mars,Airport,223,8.5
22-07-2023,Mars,Mall,180,8.92
22-07-2023,Mars,Online,185,9.92
22-07-2023,Mars,Retail,126,9.24
23-07-2023,Cadbury,Airport,191,9.31
23-07-2023,Cadbury,Mall,207,8.82
23-07-2023,Cadbury,Online,174,8.87
23-07-2023,Cadbury,Retail,159,9.29
23-07-2023,Ferrero,Airport,272,8.6
23-07-2023,Ferrero,Mall,215,9.53
23-07-2023,Ferrero,Online,173,9.16
23-07-2023,Ferrero,Retail,176,8.55
23-07-2023,Godiva,Airport,153,9.7
23-07-2023,Godiva,Mall,160,8.11
23-07-2023,Godiva,Online,146,8.76
23-07-2023,Godiva,Retail,104,10.39
23-07-2023,Hershey,Airport,179,9.2
23-07-2023,Hershey,Mall,169,8.27
23-07-2023,Hershey,Online,112,8.3
23-07-2023,Hershey,Retail,128,9.37
23-07-2023,Lindt,Airport,184,8.91
23-07-2023,Lindt,Mall,189,9.09
23-07-2023,Lindt,Online,125,9.33
23-07-2023,Lindt,Retail,129,8.02
23-07-2023,Mars,Airport,202,8.65
23-07-2023,Mars,Mall,185,8.7
23-07-2023,Mars,Online,234,8.98
23-07-2023,Mars,Retail,128,9.61
24-07-2023,Cadbury,Airport,223,8.5
24-07-2023,Cadbury,Mall,153,9.41
24-07-2023,Cadbury,Online,205,9.34
24-07-2023,Cadbury,Retail,134,9.77
24-07-2023,Ferrero,Airport,243,9.46
24-07-2023,Ferrero,Mall,218,8.58
24-07-2023,Ferrero,Online,202,10.08
24-07-2023,Ferrero,Retail,178,8.73
24-07-2023,Godiva,Airport,203,9.54
24-07-2023,Godiva,Mall,167,8.16
24-07-2023,Godiva,Online,166,8.77
24-07-2023,Godiva,Retail,104,9.67
24-07-2023,Hershey,Airport,149,8.98
24-07-2023,Hershey,Mall,153,9.49
24-07-2023,Hershey,Online,161,8.31
24-07-2023,Hershey,Retail,97,8.54
24-07-2023,Lindt,Airport,213,8.76
24-07-2023,Lindt,Mall,190,8.38
24-07-2023,Lindt,Online,186,9.12
24-07-2023,Lindt,Retail,175,9.25
24-07-2023,Mars,Airport,174,8.18
24-07-2023,Mars,Mall,191,8.45
24-07-2023,Mars,Online,146,8.51
24-07-2023,Mars,Retail,185,9.34
25-07-2023,Cadbury,Airport,160,8.61
25-07-2023,Cadbury,Mall,219,9.66
25-07-2023,Cadbury,Online,164,10.1
25-07-2023,Cadbury,Retail,139,9.21
25-07-2023,Ferrero,Airport,203,9.14
25-07-2023,Ferrero,Mall,169,8.97
25-07-2023,Ferrero,Online,172,8.3
25-07-2023,Ferrero,Retail,188,8.43
25-07-2023,Godiva,Airport,152,8.27
25-07-2023,Godiva,Mall,143,7.41
25-07-2023,Godiva,Online,205,9.2
25-07-2023,Godiva,Retail,128,8.85
25-07-2023,Hershey,Airport,221,9.73
25-07-2023,Hershey,Mall,179,9.36
25-07-2023,Hershey,Online,144,9.09
25-07-2023,Hershey,Retail,127,9.04
25-07-2023,Lindt,Airport,186,8.99
25-07-2023,Lindt,Mall,193,8.71
25-07-2023,Lindt,Online,166,9.11
25-07-2023,Lindt,Retail,133,8.67
25-07-2023,Mars,Airport,244,8.69
25-07-2023,Mars,Mall,211,9.08
25-07-2023,Mars,Online,165,8.35
25-07-2023,Mars,Retail,147,8.6
26-07-2023,Cadbury,Airport,236,9.58
26-07-2023,Cadbury,Mall,219,8.5
26-07-2023,Cadbury,Online,146,9.19
26-07-2023,Cadbury,Retail,178,9.37
26-07-2023,Ferrero,Airport,283,8.93
26-07-2023,Ferrero,Mall,228,9.1
26-07-2023,Ferrero,Online,185,9.1
26-07-2023,Ferrero,Retail,137,8.74
26-07-2023,Godiva,Airport,149,9.62
26-07-2023,Godiva,Mall,154,8.88
26-07-2023,Godiva,Online,137,10.19
26-07-2023,Godiva,Retail,116,8.89
26-07-2023,Hershey,Airport,165,9.74
26-07-2023,Hershey,Mall,109,9.82
26-07-2023,Hershey,Online,136,10.25
26-07-2023,Hershey,Retail,104,9.76
26-07-2023,Lindt,Airport,180,9.38
26-07-2023,Lindt,Mall,189,9.58
26-07-2023,Lindt,Online,150,9.16
26-07-2023,Lindt,Retail,115,9.22
26-07-2023,Mars,Airport,216,9
26-07-2023,Mars,Mall,130,9.59
26-07-2023,Mars,Online,203,8.59
26-07-2023,Mars,Retail,99,8.37
27-07-2023,Cadbury,Airport,255,8.82
27-07-2023,Cadbury,Mall,177,9.09
27-07-2023,Cadbury,Online,167,8.85
27-07-2023,Cadbury,Retail,115,9.95
27-07-2023,Ferrero,Airport,145,8.87
27-07-2023,Ferrero,Mall,251,8.95
27-07-2023,Ferrero,Online,172,8.12
27-07-2023,Ferrero,Retail,197,7.97
27-07-2023,Godiva,Airport,145,9.81
27-07-2023,Godiva,Mall,171,9.98
27-07-2023,Godiva,Online,134,8.59
27-07-2023,Godiva,Retail,82,9.6
27-07-2023,Hershey,Airport,168,9.45
27-07-2023,Hershey,Mall,151,8.13
27-07-2023,Hershey,Online,133,9.41
27-07-2023,Hershey,Retail,104,8.53
27-07-2023,Lindt,Airport,191,8.71
27-07-2023,Lindt,Mall,185,9.7
